frame	ulx	uly	urx	ury	lrx	lry	llx	lly
frame00060.jpg	302.5618896484375	307.539794921875	415.4164733886719	307.6018371582031	422.3290100097656	464.97412109375	309.7343444824219	465.1709289550781
frame00061.jpg	302.56280517578125	307.5395202636719	415.4181823730469	307.6033935546875	422.3287658691406	464.9730224609375	309.7333679199219	465.1719665527344
frame00062.jpg	302.5624084472656	307.5387268066406	415.4215393066406	307.6034851074219	422.328369140625	464.9734191894531	309.7331848144531	465.1656494140625
frame00063.jpg	302.5634460449219	307.5372619628906	415.42333984375	307.6034851074219	422.3278503417969	464.97235107421875	309.73406982421875	465.1649169921875
frame00064.jpg	302.56329345703125	307.536376953125	415.42559814453125	307.6031188964844	422.32818603515625	464.9716491699219	309.7344665527344	465.1633605957031
frame00065.jpg	302.57012939453125	307.53912353515625	415.42578125	307.6009826660156	422.32818603515625	464.9740295410156	309.73846435546875	465.16070556640625
frame00066.jpg	302.5710754394531	307.5390319824219	415.42578125	307.6017150878906	422.3273620605469	464.9739990234375	309.7376708984375	465.1617431640625
frame00067.jpg	302.57159423828125	307.5384826660156	415.4258117675781	307.6019287109375	422.3273620605469	464.9745178222656	309.7371826171875	465.1614074707031
frame00068.jpg	302.5724182128906	307.5380554199219	415.425048828125	307.6031799316406	422.3272705078125	464.9742431640625	309.73748779296875	465.162841796875
frame00069.jpg	302.57440185546875	307.5390930175781	415.4244384765625	307.6042785644531	422.32818603515625	464.9752502441406	309.73724365234375	465.1627197265625
frame00070.jpg	302.5721435546875	307.5351867675781	415.42791748046875	307.60595703125	422.32708740234375	464.9732971191406	309.73663330078125	465.1593017578125
frame00071.jpg	302.5720520019531	307.53411865234375	415.431640625	307.6073303222656	422.3278503417969	464.97308349609375	309.7349853515625	465.1595458984375
frame00072.jpg	302.5714416503906	307.53326416015625	415.4324035644531	307.6083068847656	422.328125	464.97296142578125	309.73406982421875	465.1592712402344
frame00073.jpg	302.5721435546875	307.53314208984375	415.432373046875	307.61077880859375	422.3287658691406	464.9728698730469	309.73248291015625	465.1604309082031
frame00074.jpg	302.57135009765625	307.53314208984375	415.4332580566406	307.6103210449219	422.3283386230469	464.9727783203125	309.7327575683594	465.1581726074219
frame00075.jpg	302.5713806152344	307.5332946777344	415.4339294433594	307.6092224121094	422.3282775878906	464.9725341796875	309.73297119140625	465.1575622558594
frame00076.jpg	302.57354736328125	307.53485107421875	415.4345397949219	307.60760498046875	422.32867431640625	464.97381591796875	309.7344055175781	465.1562194824219
frame00077.jpg	302.5744323730469	307.5362243652344	415.43365478515625	307.60662841796875	422.3302001953125	464.97412109375	309.7338562011719	465.1574401855469
frame00078.jpg	302.5722961425781	307.5340270996094	415.4335632324219	307.60662841796875	422.3279113769531	464.97320556640625	309.7351989746094	465.1564025878906
frame00079.jpg	302.5733642578125	307.5347900390625	415.4335021972656	307.6063232421875	422.328369140625	464.9740905761719	309.73602294921875	465.1568298339844
frame00080.jpg	302.57281494140625	307.5340270996094	415.4336853027344	307.60638427734375	422.3278503417969	464.9737243652344	309.7358093261719	465.15643310546875
frame00081.jpg	302.5741271972656	307.5351867675781	415.433349609375	307.6067199707031	422.32769775390625	464.9736633300781	309.7358093261719	465.15771484375
frame00082.jpg	302.5749206542969	307.53570556640625	415.4334411621094	307.6061096191406	422.3280029296875	464.9744567871094	309.73626708984375	465.157470703125
frame00083.jpg	302.57696533203125	307.5373229980469	415.4329833984375	307.60540771484375	422.3274230957031	464.97503662109375	309.7367858886719	465.1562805175781
frame00084.jpg	302.5765075683594	307.5371398925781	415.4328918457031	307.6055908203125	422.32757568359375	464.9748840332031	309.7366638183594	465.1565246582031
frame00085.jpg	302.5768737792969	307.537353515625	415.4324951171875	307.6057434082031	422.32769775390625	464.9751281738281	309.7369079589844	465.15667724609375
frame00086.jpg	302.5799865722656	307.5396423339844	415.4341735839844	307.6045227050781	422.3287658691406	464.97674560546875	309.73724365234375	465.1572570800781
frame00087.jpg	302.5837097167969	307.54193115234375	415.43402099609375	307.6055603027344	422.3297119140625	464.9786071777344	309.7366943359375	465.1583557128906
frame00088.jpg	302.5895690917969	307.5433654785156	415.43426513671875	307.6067810058594	422.32904052734375	464.978271484375	309.73687744140625	465.1591796875
frame00089.jpg	302.5958251953125	307.5453796386719	415.43389892578125	307.607177734375	422.32965087890625	464.9802551269531	309.7359313964844	465.1617126464844
frame00090.jpg	302.6085510253906	307.5340270996094	415.4457092285156	307.6036682128906	422.3280334472656	464.979736328125	309.73468017578125	465.1611328125
frame00091.jpg	302.61846923828125	307.52960205078125	415.44512939453125	307.6082763671875	422.3298645019531	464.98052978515625	309.7306823730469	465.16229248046875
frame00092.jpg	302.61431884765625	307.53387451171875	415.4482421875	307.602294921875	422.3265075683594	464.9777526855469	309.7336120605469	465.1611328125
frame00093.jpg	302.60565185546875	307.53369140625	415.4503479003906	307.5986022949219	422.32421875	464.9757995605469	309.7332458496094	465.16162109375
frame00094.jpg	302.5969543457031	307.5387878417969	415.4400329589844	307.6042175292969	422.3200378417969	464.9771728515625	309.73907470703125	465.1580505371094
frame00095.jpg	302.5947570800781	307.5459899902344	415.43865966796875	307.60357666015625	422.32421875	464.9786071777344	309.7389221191406	465.1566162109375
frame00096.jpg	302.5972900390625	307.54119873046875	415.440185546875	307.6048889160156	422.3267517089844	464.9776611328125	309.73614501953125	465.16119384765625
frame00097.jpg	302.6058349609375	307.5364990234375	415.4466552734375	307.602294921875	422.32781982421875	464.97509765625	309.7325439453125	465.1636962890625
frame00098.jpg	302.6593017578125	307.5177307128906	415.4695129394531	307.59613037109375	422.3465576171875	464.9823303222656	309.7451477050781	465.1476135253906
frame00099.jpg	302.677978515625	307.51898193359375	415.4858093261719	307.5887145996094	422.35107421875	464.9846496582031	309.74822998046875	465.1309509277344
frame00100.jpg	302.7161865234375	307.4961242675781	415.5060729980469	307.58447265625	422.35040283203125	464.9781494140625	309.7524108886719	465.1343078613281
frame00101.jpg	302.7396240234375	307.49688720703125	415.519775390625	307.5837707519531	422.36669921875	464.97589111328125	309.75225830078125	465.13714599609375
frame00102.jpg	302.72613525390625	307.4940185546875	415.49951171875	307.5886535644531	422.3518981933594	464.97894287109375	309.7590637207031	465.13348388671875
frame00103.jpg	302.7066345214844	307.5108642578125	415.48138427734375	307.5986633300781	422.3646240234375	464.98431396484375	309.7552490234375	465.1348876953125
frame00104.jpg	302.69659423828125	307.5124816894531	415.480712890625	307.59722900390625	422.3583679199219	464.9844970703125	309.7525329589844	465.13299560546875
frame00105.jpg	302.6888122558594	307.5152282714844	415.4779052734375	307.60015869140625	422.3592834472656	464.984130859375	309.7489318847656	465.1332702636719
frame00106.jpg	302.69879150390625	307.5146179199219	415.4820556640625	307.5938720703125	422.36114501953125	464.985595703125	309.758056640625	465.1267395019531
frame00107.jpg	302.70501708984375	307.5130615234375	415.4845275878906	307.59307861328125	422.3603820800781	464.9853210449219	309.7577819824219	465.12701416015625
frame00108.jpg	302.7106628417969	307.51123046875	415.486572265625	307.5928649902344	422.3616943359375	464.9875183105469	309.76123046875	465.12200927734375
frame00109.jpg	302.7153625488281	307.5086364746094	415.4871826171875	307.59478759765625	422.3625793457031	464.9869079589844	309.760498046875	465.1220703125
frame00110.jpg	302.75775146484375	307.4893798828125	415.51934814453125	307.5782470703125	422.3697204589844	464.98345947265625	309.7628173828125	465.1165771484375
frame00111.jpg	302.79376220703125	307.47296142578125	415.54351806640625	307.5684814453125	422.36346435546875	464.976318359375	309.7666931152344	465.1120300292969
frame00112.jpg	302.8103942871094	307.484375	415.5376892089844	307.5766296386719	422.38568115234375	464.97943115234375	309.7655334472656	465.1083068847656
frame00113.jpg	302.8235778808594	307.4849853515625	415.5234375	307.5939025878906	422.4261169433594	464.9853515625	309.77435302734375	465.1161804199219
frame00114.jpg	302.9166564941406	307.4161682128906	415.6002502441406	307.53485107421875	422.4601135253906	464.9142150878906	309.7923889160156	465.0691833496094
frame00115.jpg	303.05987548828125	307.3559875488281	415.6794128417969	307.4644775390625	422.4723205566406	464.8637390136719	309.81201171875	465.0670166015625
frame00116.jpg	303.15283203125	306.8833312988281	416.0545349121094	306.9037780761719	422.3427429199219	464.8186950683594	309.90802001953125	464.9798583984375
frame00117.jpg	303.2934875488281	306.893310546875	416.018310546875	306.9460144042969	422.34130859375	464.7973937988281	309.9297180175781	465.0069885253906
frame00118.jpg	303.3482971191406	306.72967529296875	416.0486145019531	306.8578796386719	422.3349609375	464.8134460449219	309.9320068359375	465.0125427246094
frame00119.jpg	303.4429931640625	306.7174072265625	416.0909118652344	306.8131103515625	422.3223571777344	464.83026123046875	309.940185546875	465.0127258300781
frame00120.jpg	303.5198974609375	306.69000244140625	416.12738037109375	306.78509521484375	422.3090515136719	464.8316650390625	309.9591979980469	465.0067138671875
frame00121.jpg	303.5927429199219	306.66986083984375	416.1607666015625	306.7678527832031	422.3127746582031	464.8371276855469	309.9635009765625	465.01055908203125
frame00122.jpg	303.67041015625	306.6213684082031	416.23724365234375	306.74261474609375	422.34893798828125	464.77801513671875	309.9403076171875	465.001953125
frame00123.jpg	303.7090148925781	306.6104431152344	416.2921447753906	306.7232971191406	422.3927001953125	464.77752685546875	309.9234619140625	464.9875183105469
frame00124.jpg	303.8309020996094	306.54150390625	416.384521484375	306.6629943847656	422.3770751953125	464.7784118652344	309.9272155761719	464.9815368652344
frame00125.jpg	303.8382873535156	306.54132080078125	416.3622741699219	306.68414306640625	422.4216003417969	464.77655029296875	309.9456481933594	464.973876953125
frame00126.jpg	303.7869567871094	306.5628356933594	416.3392028808594	306.68914794921875	422.3851318359375	464.7756042480469	309.9320068359375	464.98016357421875
frame00127.jpg	303.7120361328125	306.600830078125	416.2511291503906	306.73675537109375	422.3596496582031	464.781982421875	309.9449768066406	464.9775390625
frame00128.jpg	303.6533203125	306.64556884765625	416.1796569824219	306.7698974609375	422.3565979003906	464.78570556640625	309.93670654296875	464.9937744140625
frame00129.jpg	303.5863037109375	306.6623840332031	416.111083984375	306.7948303222656	422.303955078125	464.7831115722656	309.9570617675781	464.9981384277344
frame00130.jpg	303.58758544921875	306.6832275390625	416.1238098144531	306.7906799316406	422.3471984863281	464.7817687988281	309.9516296386719	464.9886779785156
frame00131.jpg	303.6353454589844	306.6494140625	416.1626281738281	306.77606201171875	422.3414306640625	464.7763977050781	309.94732666015625	464.9963684082031
frame00132.jpg	303.66107177734375	306.6363525390625	416.1959533691406	306.7537536621094	422.3559875488281	464.7772521972656	309.9423522949219	464.9949645996094
frame00133.jpg	303.6843566894531	306.62445068359375	416.2245788574219	306.7311706542969	422.373779296875	464.77581787109375	309.95391845703125	464.9908447265625
frame00134.jpg	303.6797180175781	306.6290588378906	416.2151794433594	306.7339782714844	422.3748779296875	464.7752380371094	309.9554138183594	464.9901123046875
frame00135.jpg	303.66754150390625	306.6394958496094	416.2008361816406	306.74102783203125	422.3849182128906	464.7762145996094	309.95770263671875	464.9916076660156
frame00136.jpg	303.6600036621094	306.64361572265625	416.1949157714844	306.745849609375	422.3904113769531	464.77679443359375	309.95587158203125	464.9921875
frame00137.jpg	303.64849853515625	306.6486511230469	416.18255615234375	306.7510070800781	422.3982849121094	464.7774658203125	309.95843505859375	464.99298095703125
frame00138.jpg	303.6707763671875	306.639404296875	416.19891357421875	306.7442321777344	422.3902282714844	464.776123046875	309.9548645019531	464.9891052246094
frame00139.jpg	303.6918029785156	306.6197509765625	416.2243957519531	306.7322692871094	422.37945556640625	464.7677917480469	309.9503173828125	464.9924621582031
frame00140.jpg	303.72552490234375	306.60174560546875	416.24273681640625	306.7178039550781	422.375244140625	464.766357421875	309.9504089355469	464.99322509765625
frame00141.jpg	303.7668762207031	306.5719909667969	416.2630920410156	306.7125549316406	422.3727111816406	464.75494384765625	309.962890625	464.9945068359375
frame00142.jpg	303.85150146484375	306.5034484863281	416.3258972167969	306.67901611328125	422.3845520019531	464.7355651855469	309.96832275390625	464.97802734375
frame00143.jpg	303.8966064453125	306.52685546875	416.33111572265625	306.6679382324219	422.41015625	464.74334716796875	309.98065185546875	464.98358154296875
frame00144.jpg	303.8993835449219	306.52703857421875	416.33282470703125	306.66912841796875	422.40972900390625	464.73382568359375	309.98345947265625	464.98223876953125
frame00145.jpg	303.9036865234375	306.5267028808594	416.3352966308594	306.6717529296875	422.40728759765625	464.72540283203125	309.98211669921875	464.982177734375
frame00146.jpg	303.9073486328125	306.5284118652344	416.33697509765625	306.665283203125	422.4043273925781	464.7296142578125	309.9929504394531	464.97015380859375
frame00147.jpg	303.906005859375	306.5269470214844	416.33563232421875	306.6632995605469	422.40228271484375	464.731201171875	309.9955139160156	464.9686279296875
frame00148.jpg	303.900634765625	306.52325439453125	416.3359069824219	306.6612548828125	422.3997497558594	464.7310485839844	310.000244140625	464.9652099609375
frame00149.jpg	303.8937072753906	306.5238342285156	416.3363342285156	306.6583251953125	422.4037170410156	464.73162841796875	310.0022277832031	464.96234130859375
frame00150.jpg	303.7884521484375	306.5544128417969	416.2624816894531	306.7061767578125	422.3822937011719	464.7410583496094	309.9940185546875	464.9562072753906
frame00151.jpg	303.6916809082031	306.59136962890625	416.1768493652344	306.7586364746094	422.3536071777344	464.7509765625	309.99932861328125	464.9595642089844
frame00152.jpg	303.50970458984375	306.67352294921875	415.99017333984375	306.88812255859375	422.323974609375	464.7510986328125	310.0144958496094	464.9459533691406
frame00153.jpg	303.4967956542969	306.6475830078125	415.9962158203125	306.88397216796875	422.28851318359375	464.75390625	310.0123291015625	464.94677734375
frame00154.jpg	303.5146789550781	306.658203125	416.0107727050781	306.86920166015625	422.3088684082031	464.757080078125	310.01361083984375	464.9398193359375
frame00155.jpg	303.5410461425781	306.65814208984375	416.0203857421875	306.8648681640625	422.3279113769531	464.7576599121094	310.013427734375	464.94476318359375
frame00156.jpg	303.58123779296875	306.6427001953125	416.0306091308594	306.8550720214844	422.33837890625	464.7618713378906	310.0121154785156	464.948974609375
frame00157.jpg	303.6430969238281	306.6130065917969	416.0462341308594	306.8260192871094	422.333251953125	464.7615051269531	310.0262756347656	464.9615783691406
frame00158.jpg	303.6466369628906	306.620849609375	416.043701171875	306.8191833496094	422.33734130859375	464.7686462402344	310.0359802246094	464.95159912109375
frame00159.jpg	303.6497497558594	306.6236267089844	416.0436706542969	306.8158874511719	422.3363342285156	464.77239990234375	310.0430908203125	464.9459533691406
frame00160.jpg	303.6512145996094	306.6302185058594	416.0401916503906	306.8194580078125	422.33905029296875	464.774658203125	310.04425048828125	464.9436340332031
frame00161.jpg	303.6525573730469	306.6357727050781	416.0361328125	306.8248596191406	422.3414306640625	464.7773132324219	310.0450134277344	464.9415283203125
frame00162.jpg	303.6484680175781	306.625244140625	416.0460510253906	306.8223876953125	422.330810546875	464.7789001464844	310.0464172363281	464.931396484375
frame00163.jpg	303.64373779296875	306.61029052734375	416.0729064941406	306.80401611328125	422.3213806152344	464.7793273925781	310.0497131347656	464.919921875
frame00164.jpg	303.95050048828125	306.60015869140625	416.386474609375	306.90057373046875	422.4707946777344	464.9191589355469	310.1223449707031	464.5995788574219
frame00165.jpg	304.2779235839844	306.2083435058594	416.8357849121094	307.0420837402344	422.3426208496094	464.7172546386719	310.2364807128906	464.0930480957031
frame00166.jpg	304.9298400878906	305.73468017578125	417.5101623535156	307.02484130859375	422.4378662109375	464.6824951171875	310.229736328125	463.8279724121094
frame00167.jpg	305.7146301269531	305.30462646484375	418.247802734375	306.8486022949219	422.66131591796875	464.77105712890625	310.2085266113281	463.4684753417969
frame00168.jpg	306.5508728027344	304.8859558105469	419.1268310546875	306.8040771484375	422.695068359375	464.6843566894531	310.1553039550781	463.1099853515625
frame00169.jpg	307.2812194824219	304.4151611328125	419.8777770996094	306.5111083984375	422.7282409667969	464.6294860839844	310.2652587890625	462.8067321777344
frame00170.jpg	307.9593505859375	304.0119323730469	420.5975036621094	306.5306396484375	422.8658142089844	464.6763916015625	310.1507568359375	462.5240478515625
frame00171.jpg	308.4804992675781	303.475830078125	420.9875183105469	306.60308837890625	422.86419677734375	464.66094970703125	310.1444091796875	462.2668762207031
frame00172.jpg	308.99530029296875	303.128662109375	421.6339111328125	306.5289611816406	422.80169677734375	464.6741943359375	310.29248046875	461.66265869140625
frame00173.jpg	309.4075622558594	302.8597717285156	421.94415283203125	306.65777587890625	422.81915283203125	464.70208740234375	310.5350341796875	461.2112731933594
frame00174.jpg	309.61962890625	302.6277160644531	422.12872314453125	306.7544860839844	422.8583679199219	464.6981506347656	310.6156921386719	461.0085754394531
frame00175.jpg	309.86358642578125	302.54229736328125	422.1837158203125	306.8499450683594	422.94287109375	464.7373352050781	310.7467041015625	460.7979431152344
frame00176.jpg	309.8641662597656	302.5419921875	422.18408203125	306.8493347167969	422.9427490234375	464.73590087890625	310.7476806640625	460.79534912109375
frame00177.jpg	309.8644104003906	302.5415954589844	422.18408203125	306.8485107421875	422.9421691894531	464.7351379394531	310.7485656738281	460.7948913574219
frame00178.jpg	309.8687438964844	302.5284729003906	422.17864990234375	306.8638000488281	422.956787109375	464.7351989746094	310.7656555175781	460.7630310058594
frame00179.jpg	309.94189453125	302.5606994628906	422.1634826660156	306.8955383300781	422.97979736328125	464.75531005859375	310.7795104980469	460.70965576171875
frame00180.jpg	310.4172058105469	302.6627502441406	422.31866455078125	306.918212890625	422.9989013671875	464.88482666015625	310.9075012207031	460.50738525390625
frame00181.jpg	310.5522155761719	302.5960998535156	422.81121826171875	306.77410888671875	423.1152648925781	464.9418640136719	311.0069885253906	460.1463928222656
frame00182.jpg	310.7005615234375	302.16943359375	423.0593566894531	306.95098876953125	423.0946960449219	464.86474609375	311.09271240234375	459.8949279785156
frame00183.jpg	310.91497802734375	301.6295166015625	423.2413330078125	307.23760986328125	423.08941650390625	464.84149169921875	311.12054443359375	459.6541748046875
frame00184.jpg	311.718505859375	301.6702880859375	423.57550048828125	307.3397521972656	423.0119323730469	464.8403625488281	311.15203857421875	459.3890686035156
frame00185.jpg	311.94500732421875	301.5196228027344	424.18121337890625	307.06744384765625	423.2771911621094	464.9295959472656	311.26824951171875	458.98651123046875
frame00186.jpg	312.16192626953125	301.1808166503906	424.4006042480469	306.9390869140625	423.2854919433594	464.7977600097656	311.51031494140625	458.798583984375
frame00187.jpg	312.69183349609375	301.00140380859375	424.5802001953125	306.9928283691406	423.31170654296875	464.8220520019531	311.5472106933594	458.69329833984375
frame00188.jpg	313.0311584472656	300.74566650390625	424.860107421875	306.89013671875	423.27764892578125	464.74151611328125	311.6429748535156	458.48779296875
frame00189.jpg	313.3298034667969	300.5007629394531	425.38934326171875	306.79510498046875	423.4163818359375	464.7453308105469	311.7367248535156	458.12567138671875
frame00190.jpg	313.9803466796875	300.2560729980469	425.7415771484375	306.9042663574219	423.38958740234375	464.6682434082031	311.8237609863281	457.9261779785156
frame00191.jpg	314.3298034667969	299.9093933105469	426.0915222167969	306.8759765625	423.4601135253906	464.6103515625	311.9244384765625	457.657958984375
frame00192.jpg	314.74761962890625	299.6269226074219	426.6493225097656	306.88177490234375	423.5218505859375	464.5453186035156	311.93035888671875	457.3280029296875
frame00193.jpg	315.27642822265625	299.5611572265625	426.8343811035156	307.06024169921875	423.7620849609375	464.6877136230469	312.1419372558594	456.9432373046875
frame00194.jpg	315.6777038574219	299.23944091796875	427.2935791015625	307.1080627441406	423.7054748535156	464.60675048828125	312.3238220214844	456.38623046875
